id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2157595,0.17949,0.007150588,72998
PG26703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44424036,0.1383,0.001114595,14999
PG26714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25610799,0.13195001,0.002615011,34986
PG26716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14393,0.14786001,0.0107539,307461
PG26723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2465377,0.19837999,0.012537034,38690
PG26725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27574417,0.096249998,0.002230517,32083
PG26728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23126909,0.11542,0.004716772,60447
PG26732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20066941,0.14533,0.004784063,81559
PG26733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38149175,0.1443,0.001041335,15849
PG26735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25610027,0.19216999,0.003569875,46425
PG26740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19992429,0.14974,0.006205753,79219
PG26741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18288533,0.14937,0.005075212,86130
PG26743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
PG2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1699592,0.13718,0.006997806,152657
PG26751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22005393,0.12015,0.002967979,62055
PG26761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18859115,0.13834,0.005196771,96098
PG26772,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24080864,0.11881,0.003044546,45018
PG26782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36376834,0.07147,0.001270641,14354
PG26795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.42655143,0.1198,0.000173784,10218
PG268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17262362,0.10645,0.006222846,193101
PG2681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15554899,0.16292,0.008505602,183632
PG26828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15832247,0.14973,0.008348472,145051
PG26829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18314989,0.15126,0.006451834,98147
PG2683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18867901,0.13862,0.004916381,91204
PG26830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17087281,0.15973,0.007791828,108471
PG26835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21422534,0.12463,0.004099044,52491
PG26838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14418995,0.16124,0.008220783,185426
PG2684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18152677,0.13072,0.005362257,92007
PG26843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19419082,0.15106,0.005463965,65537
PG2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39761695,0.14208999,0.000710382,12628
PG26851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15893936,0.14373,0.009427311,247285
PG26852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2372811,0.12175,0.003384577,48109
PG26853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18177181,0.13008,0.003879445,92754
PG26854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19851981,0.13259999,0.004311724,74976
PG26855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG26857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2167864,0.14088,0.003856973,58805
PG26862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21318898,0.11233,0.005200657,85411
PG26865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30290702,0.12155,0.001733964,25339
PG26867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22728647,0.1551,0.004592084,56463
PG2687,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19556668,0.12068,0.003767095,81463
PG26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25283787,0.12098,0.003478768,38785
PG26882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.37362424,0.12709001,0.000926544,13862
PG26883,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2089078,0.099349998,0.003789643,74347
PG2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19498371,0.15178999,0.004900687,90004
PG26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG26892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20744164,0.10681,0.00245178,53014
PG26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21875498,0.12497,0.004782079,66660
PG269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21641482,0.11956,0.003270045,61268
PG26902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22217718,0.10849,0.006252289,57913
PG26905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18216154,0.12094,0.004863424,111368
PG26906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23547122,0.11779,0.00414929,50358
PG26917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2251312,0.1331,0.002740186,53981
PG26925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28960598,0.10468,0.00209025,30172
PG26928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22847392,0.15345,0.003991522,51499
PG2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22749375,0.099420004,0.00315446,61737
PG26933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22380611,0.1653,0.004733485,52437
PG26934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32815999,0.12635,0.001659458,22420
PG26936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41533652,0.11492,0.000437037,11276
PG26941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.32337627,0.12134,0.001730961,18542
PG26944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3519153,0.13597,0.001225765,16811
PG26945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20492232,0.13868,0.006169477,92775
PG2695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29192746,0.14132001,0.002779302,24522
PG26951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20631713,0.11372,0.003934729,81078
PG26952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31222305,0.16257,0.002399665,25340
PG26953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24138901,0.16164,0.003578353,40359
PG26955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17444147,0.13489,0.007357933,138111
PG26962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19238487,0.12134,0.005920312,95695
PG26966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG26968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16590489,0.15522,0.007939446,122574
PG26973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20804588,0.13436,0.004720491,62558
PG26977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24110685,0.11734,0.004507881,66416
PG2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1953669,0.13269,0.005227778,87555
PG26982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18602644,0.10756,0.002879727,72699
PG26984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19653445,0.12382,0.005128827,76760
PG26985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22370416,0.15541001,0.003934963,58080
PG26986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20718695,0.11201,0.003817808,71591
PG26987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23950537,0.12447,0.002618286,53169
PG26989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG26992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15748447,0.1184,0.005499274,149553
PG26993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21575558,0.12485,0.003359159,58458
PG26994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19264802,0.10143,0.006363797,129753
PG26995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29443276,0.12297,0.003179653,34515
PG26998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32365489,0.12212,0.001668655,21777
PG26999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31209213,0.12055,0.001810816,23018
PG27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16565266,0.1245,0.00693443,134774
PG270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24497208,0.13503,0.0022307,37614
PG27001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24091251,0.12825,0.004953987,65106
PG2701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16559733,0.10393,0.006760965,210258
PG27013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19358087,0.12223,0.003985741,81783
PG2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.279208,0.12635,0.001981601,32537
PG2705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23403919,0.11835,0.003091206,56030
PG27052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27759001,0.18732999,0.017139953,28911
PG27053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2728231,0.17862999,0.003223536,33429
PG27061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22088569,0.09166,0.003792119,73512
PG27063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20680772,0.18207,0.005747217,70008
PG27067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19652756,0.13178,0.003854353,68236
PG27068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18807384,0.12853,0.00438172,101635
PG27071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26700372,0.15672,0.00292183,28585
PG27079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18332486,0.13118,0.004418635,86487
PG2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23839119,0.11708,0.003136262,48947
PG27085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3378827,0.087990001,0.0028776,28372
PG27086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21437514,0.13318001,0.006123378,89281
PG27089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4302699,0.088440001,0.000471405,10728
PG2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18405743,0.13733999,0.005715637,121657
PG27093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23299286,0.098439999,0.002222268,44896
PG27094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23269881,0.092490003,0.002778971,43652
PG27095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23936655,0.10696,0.003266268,44025
PG27096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23873846,0.11185,0.004439391,46154
PG27097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23016304,0.095590003,0.004789413,45080
PG271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22342195,0.13966,0.006433305,59109
PG2710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16584963,0.15745001,0.007541471,165176
PG27103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2781944,0.14746,0.002477735,27694
PG27110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2734271,0.15316001,0.002084531,27066
PG27116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22681671,0.15547,0.003941207,75127
PG2712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
PG2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26872179,0.099679999,0.003015046,34502
PG2714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17326763,0.1155,0.004944648,110882
PG27143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18633679,0.14432,0.004445156,67136
PG27157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21600966,0.16722,0.004807593,79670
PG2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29840082,0.1305,0.001971794,21232
PG27161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26803502,0.16519,0.003966984,29977
PG27162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24565384,0.16004001,0.005220044,48344
PG27163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19409004,0.17467,0.004807593,89422
PG27164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2196109,0.12112,0.003959184,73657
PG27168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17966858,0.15267999,0.0064241,106016
PG27169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22930001,0.14229999,0.003926786,62381
PG2717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40030172,0.17523,0.000840632,12038
PG27174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19274671,0.15091,0.005039321,82807
PG2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33960265,0.12845001,0.001767532,16401
PG27180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19598573,0.13955,0.005361325,88481
PG27187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG27188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22333871,0.10921,0.003287844,59875
PG2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG27190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37927055,0.14117,0.001403423,13777
PG27198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19471654,0.15735,0.005154149,75696
PG2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32730034,0.16680001,0.001891453,19249
PG27202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15934525,0.14703999,0.007480219,190369
PG27209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19702379,0.086630002,0.004182916,69380
PG2721,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19686671,0.11166,0.0061338,107475
PG27211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28075668,0.11978,0.003510214,29110
PG27212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37183616,0.11369,0.000951534,15086
PG2722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.18804607,0.1227,0.004620083,84558
PG27222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20947322,0.14221001,0.003686772,53814
PG27223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23066904,0.15377,0.00431773,49888
PG27225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20347071,0.13781001,0.004690242,68555
PG2723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22277567,0.13801999,0.003713684,56599
PG27231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23821613,0.1235,0.002803244,40822
PG27232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21674067,0.13033,0.003870019,64341
PG27239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG27248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27719188,0.090779997,0.001493174,25741
PG2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23134549,0.14059,0.003466693,42086
PG27251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34673366,0.17022,0.002209745,15273
PG2726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19054081,0.19713999,0.00562638,71589
PG27261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30818745,0.14015999,0.002180976,26036
PG2727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23792653,0.10613,0.003883388,50395
PG27272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26141581,0.11783,0.00376834,38094
PG27279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20710286,0.14236,0.007194657,124493
PG2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG27287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26506078,0.12736,0.003719998,45573
PG2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41706884,0.10642,0.000771918,11787
PG2730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PG27300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23569259,0.16147999,0.003955781,43023
PG27307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.31395775,0.12012,0.00277103,27607
PG27323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21294987,0.19213,0.005585466,57301
PG27324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3415308,0.14954001,0.002562712,20288
PG27325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16820045,0.14179,0.005221705,96690
PG27337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19744746,0.13097,0.004231805,59526
PG27338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24019267,0.14162999,0.003412288,50052
PG27339,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20879903,0.13433,0.003701962,57897
PG27342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19525078,0.15511,0.006492176,92167
PG27343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27195919,0.17470001,0.004812365,39963
PG27346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15252234,0.17361,0.010424575,227292
PG27355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19476223,0.10899,0.003797872,74857
PG27363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24287288,0.13869999,0.003906153,56853
PG27365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21784681,0.1003,0.003800531,71456
PG2737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
PG27373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21771459,0.16909,0.004852671,65124
PG27374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21458741,0.12441,0.003265736,63615
PG27377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23969015,0.15900999,0.004462681,41090
PG27382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27655691,0.12807,0.002518982,36715
PG27383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2011912,0.13958,0.006129008,85098
PG27385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17396946,0.14034,0.005652957,129803
PG27392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17854762,0.13333,0.005742369,86407
PG27400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17741726,0.17285,0.007246093,125520
PG27423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21386626,0.10492,0.003385391,67045
PG27425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20296231,0.145,0.003800585,60552
PG27426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2820383,0.09601,0.003220053,30542
PG27432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2281453,0.11409,0.00505,58499
PG27434,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22026309,0.16502,0.004841852,61537
PG27435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20390984,0.14633,0.007623339,120016
PG27437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21086375,0.13060001,0.003760019,67248
PG27438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21351747,0.12661999,0.004194851,67648
PG27439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19437428,0.11571,0.004602825,101655
PG27444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23674601,0.11231,0.002420494,45451
PG27445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047683,0.13243,0.006115208,75631
PG27447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20678838,0.10144,0.003394751,67631
PG27450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15345286,0.16033,0.008859686,166011
PG27453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2286796,0.13458,0.00310586,53351
PG27454,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2144593,0.14153001,0.004193903,67482
PG27455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24709859,0.16349,0.003391774,45214
PG27456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG27461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21315829,0.14556,0.004052482,76092
PG27462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31593591,0.079740003,0.00332975,36675
PG27464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG27471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2281602,0.13491,0.004022207,53965
PG27472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39200914,0.13768999,0.001101798,13807
PG27475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17696577,0.14182,0.005797962,102993
PG27476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18078011,0.13048001,0.005211965,88363
PG27491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4205384,0.079539999,0.000245353,10381
